ticker,company,market,isin,source_bas_dt,open,high,low,close,change,day_change_pct,volume,trading_value,listed_shares,market_cap,data_vendor
066570,LG전자,KOSPI,,20251118,90700.0,91000.0,87500.0,87600.0,-3800.0,-4.16,632417.0,56267278300.0,162886387.0,14268847501200.0,krx-open-api
066970,엘앤에프,KOSPI,,20251118,129200.0,131100.0,122500.0,125400.0,-1800.0,-1.42,550830.0,69611790500.0,39075054.0,4900011771600.0,krx-open-api
067310,하나마이크론,KOSDAQ,,20251118,25400.0,27200.0,25250.0,25900.0,-100.0,-0.38,3087794.0,81168698700.0,66373651.0,1719077560900.0,krx-open-api
068270,셀트리온,KOSPI,,20251118,191000.0,191600.0,183300.0,183800.0,-6100.0,-3.21,881020.0,163830995700.0,230960969.0,42450626102200.0,krx-open-api
069960,현대백화점,KOSPI,,20251118,92900.0,96600.0,92900.0,94000.0,600.0,0.64,195384.0,18645310450.0,22628813.0,2127108422000.0,krx-open-api
071050,한국금융지주,KOSPI,,20251118,163800.0,163800.0,154300.0,156000.0,-9200.0,-5.57,439590.0,69247471450.0,55725992.0,8693254752000.0,krx-open-api
071970,HD현대마린엔진,KOSPI,,20251118,81200.0,82400.0,78900.0,79300.0,-2600.0,-3.17,234614.0,18776865750.0,33921495.0,2689974553500.0,krx-open-api
078930,GS,KOSPI,,20251118,58700.0,60500.0,58300.0,58900.0,-700.0,-1.17,314013.0,18488362050.0,92915378.0,5472715764200.0,krx-open-api
079550,LIG넥스원,KOSPI,,20251118,429500.0,433500.0,400500.0,400500.0,-24500.0,-5.76,192497.0,79101662750.0,22000000.0,8811000000000.0,krx-open-api
082740,한화엔진,KOSPI,,20251118,41900.0,42600.0,41000.0,41400.0,-950.0,-2.24,1002911.0,41836578825.0,83447142.0,3454711678800.0,krx-open-api
084370,유진테크,KOSDAQ,,20251118,87300.0,88000.0,83200.0,85000.0,-4900.0,-5.45,331508.0,28198441800.0,22916042.0,1947863570000.0,krx-open-api
086280,현대글로비스,KOSPI,,20251118,161200.0,164700.0,161200.0,161300.0,-1900.0,-1.16,135009.0,21892954750.0,75000000.0,12097500000000.0,krx-open-api
086520,에코프로,KOSDAQ,,20251118,88800.0,90100.0,81600.0,81600.0,-6600.0,-7.48,3490767.0,293671206000.0,135776152.0,11079334003200.0,krx-open-api
086790,하나금융지주,KOSPI,,20251118,92500.0,93200.0,91000.0,91000.0,-2100.0,-2.26,717903.0,65692248850.0,278325814.0,25327649074000.0,krx-open-api
087010,펩트론,KOSDAQ,,20251118,310000.0,317000.0,305000.0,312000.0,-1000.0,-0.32,183815.0,57188767000.0,23317350.0,7275013200000.0,krx-open-api
088350,한화생명,KOSPI,,20251118,3070.0,3085.0,2995.0,3000.0,-75.0,-2.44,1545688.0,4679415488.0,868530000.0,2605590000000.0,krx-open-api
090430,아모레퍼시픽,KOSPI,,20251118,127400.0,127900.0,123500.0,123600.0,-3600.0,-2.83,137604.0,17174198350.0,58492759.0,7229705012400.0,krx-open-api
095340,ISC,KOSDAQ,,20251118,80900.0,92000.0,80600.0,88100.0,4900.0,5.89,911185.0,80525552800.0,21197058.0,1867460809800.0,krx-open-api
096770,SK이노베이션,KOSPI,,20251118,121100.0,122200.0,115800.0,116000.0,-6300.0,-5.15,341783.0,40218221800.0,169052788.0,19610123408000.0,krx-open-api
097950,CJ제일제당,KOSPI,,20251118,225500.0,227000.0,221000.0,221500.0,-5000.0,-2.21,80271.0,17915567000.0,15054186.0,3334502199000.0,krx-open-api
098460,고영,KOSDAQ,,20251118,19140.0,19600.0,18260.0,18300.0,-1240.0,-6.35,4168539.0,78083506320.0,68654755.0,1256382016500.0,krx-open-api
100790,미래에셋벤처투자,KOSDAQ,,20251118,8300.0,8300.0,7840.0,7920.0,-280.0,-3.41,234791.0,1862443370.0,53124634.0,420747101280.0,krx-open-api
103590,일진전기,KOSPI,,20251118,57600.0,59400.0,55000.0,55200.0,-3200.0,-5.48,894330.0,50583698150.0,47685390.0,2632233528000.0,krx-open-api
105560,KB금융,KOSPI,,20251118,125600.0,126700.0,122300.0,122500.0,-4300.0,-3.39,838692.0,103379971150.0,381462103.0,46729107617500.0,krx-open-api
108490,로보티즈,KOSDAQ,,20251118,203500.0,210500.0,198700.0,204000.0,-2500.0,-1.21,566891.0,115847059350.0,13220560.0,2696994240000.0,krx-open-api
111770,영원무역,KOSPI,,20251118,76000.0,86500.0,75900.0,82600.0,5600.0,7.27,315856.0,26535219500.0,44311468.0,3660127256800.0,krx-open-api
112610,씨에스윈드,KOSPI,,20251118,42500.0,42550.0,41050.0,41400.0,-1100.0,-2.59,196822.0,8179297475.0,42171403.0,1745896084200.0,krx-open-api
128940,한미약품,KOSPI,,20251118,480500.0,481000.0,456500.0,461000.0,-13000.0,-2.74,128832.0,60172977000.0,12810991.0,5905866851000.0,krx-open-api
131970,두산테스나,KOSDAQ,,20251118,44950.0,46000.0,44000.0,44600.0,-1400.0,-3.04,123139.0,5513520000.0,19327238.0,861994814800.0,krx-open-api
138930,BNK금융지주,KOSPI,,20251118,14980.0,15080.0,14750.0,14800.0,-310.0,-2.05,966101.0,14354854440.0,314425154.0,4653492279200.0,krx-open-api
139130,iM금융지주,KOSPI,,20251118,14140.0,14250.0,13960.0,13960.0,-290.0,-2.04,332916.0,4671371295.0,162054666.0,2262283137360.0,krx-open-api
139480,이마트,KOSPI,,20251118,78800.0,81100.0,78600.0,79900.0,400.0,0.5,285101.0,22870689500.0,27595819.0,2204905938100.0,krx-open-api
140410,메지온,KOSDAQ,,20251118,70700.0,70700.0,66700.0,68100.0,-2800.0,-3.95,168779.0,11467565350.0,30363914.0,2067782543400.0,krx-open-api
141080,리가켐바이오,KOSDAQ,,20251118,180900.0,183100.0,173600.0,178500.0,1300.0,0.73,545776.0,97406125600.0,36610338.0,6534945333000.0,krx-open-api
145020,휴젤,KOSDAQ,,20251118,235500.0,236000.0,229000.0,231000.0,-4000.0,-1.7,42357.0,9805617250.0,12304033.0,2842231623000.0,krx-open-api
161390,한국타이어앤테크놀로지,KOSPI,,20251118,58700.0,59500.0,56500.0,57300.0,-1900.0,-3.21,405465.0,23276051600.0,123875069.0,7098041453700.0,krx-open-api
175330,JB금융지주,KOSPI,,20251118,24050.0,24250.0,23250.0,23400.0,-850.0,-3.51,283937.0,6700565825.0,191183144.0,4473685569600.0,krx-open-api
178320,서진시스템,KOSDAQ,,20251118,23300.0,23450.0,22500.0,22600.0,-300.0,-1.31,275389.0,6307648475.0,56282149.0,1271976567400.0,krx-open-api
180640,한진칼,KOSPI,,20251118,97000.0,98000.0,93100.0,93900.0,-3800.0,-3.89,97964.0,9253193250.0,66762279.0,6268977998100.0,krx-open-api
196170,알테오젠,KOSDAQ,,20251118,550000.0,569000.0,538000.0,559000.0,11000.0,2.01,557173.0,309051983500.0,53505788.0,29909735492000.0,krx-open-api
204320,HL만도,KOSPI,,20251118,36700.0,36850.0,35800.0,35850.0,-1100.0,-2.98,170003.0,6128853450.0,46957120.0,1683412752000.0,krx-open-api
207940,삼성바이오로직스,KOSPI,,20251118,0.0,0.0,0.0,1221000.0,0.0,0.0,0.0,0.0,71174000.0,86903454000000.0,krx-open-api
214150,클래시스,KOSDAQ,,20251118,56800.0,57000.0,55400.0,55500.0,-1500.0,-2.63,219284.0,12233275800.0,65505659.0,3635564074500.0,krx-open-api
214370,케어젠,KOSDAQ,,20251118,63700.0,70000.0,63600.0,66200.0,2500.0,3.92,322902.0,21663073350.0,53715000.0,3555933000000.0,krx-open-api
214450,파마리서치,KOSDAQ,,20251118,471000.0,472000.0,449500.0,450500.0,-9500.0,-2.07,144278.0,66018066750.0,10389648.0,4680536424000.0,krx-open-api
218410,RFHIC,KOSDAQ,,20251118,32200.0,32350.0,28350.0,28500.0,-2000.0,-6.56,404259.0,12034124125.0,26503442.0,755348097000.0,krx-open-api
222800,심텍,KOSDAQ,,20251118,54300.0,55400.0,53200.0,54700.0,-1200.0,-2.15,879067.0,47681478300.0,34979432.0,1913374930400.0,krx-open-api
226950,올릭스,KOSDAQ,,20251118,141500.0,143900.0,134700.0,138700.0,-1600.0,-1.14,785607.0,108960327000.0,20114783.0,2789920402100.0,krx-open-api
229640,LS에코에너지,KOSPI,,20251118,36700.0,37100.0,35500.0,35600.0,-1400.0,-3.78,132515.0,4766167125.0,30624879.0,1090245692400.0,krx-open-api
237690,에스티팜,KOSDAQ,,20251118,104000.0,104200.0,100500.0,101700.0,-1700.0,-1.64,136013.0,13911201300.0,20701684.0,2105361262800.0,krx-open-api
240810,원익IPS,KOSDAQ,,20251118,64200.0,64700.0,60700.0,62100.0,-4100.0,-6.19,946244.0,58796233500.0,49083901.0,3048110252100.0,krx-open-api
241560,두산밥캣,KOSPI,,20251118,56700.0,57000.0,55000.0,55200.0,-1500.0,-2.65,137267.0,7656739750.0,95856065.0,5291254788000.0,krx-open-api
247540,에코프로비엠,KOSDAQ,,20251118,155000.0,155900.0,145000.0,145000.0,-9400.0,-6.09,390511.0,58020109700.0,97801344.0,14181194880000.0,krx-open-api
251270,넷마블,KOSPI,,20251118,53800.0,53900.0,52000.0,52500.0,-1300.0,-2.42,151528.0,7952544450.0,85953502.0,4512558855000.0,krx-open-api
259960,크래프톤,KOSPI,,20251118,265000.0,265500.0,252500.0,254000.0,-13000.0,-4.87,124685.0,31942211250.0,47393856.0,12038039424000.0,krx-open-api
263750,펄어비스,KOSDAQ,,20251118,38950.0,39650.0,38600.0,38700.0,-650.0,-1.65,132882.0,5167051500.0,64247855.0,2486391988500.0,krx-open-api
267250,HD현대,KOSPI,,20251118,221000.0,229500.0,217500.0,217500.0,-9000.0,-3.97,148375.0,32829092750.0,78993085.0,17180995987500.0,krx-open-api
267260,HD현대일렉트릭,KOSPI,,20251118,819000.0,853000.0,803500.0,812000.0,-28000.0,-3.33,137398.0,112793438500.0,36047135.0,29270273620000.0,krx-open-api
267270,HD현대건설기계,KOSPI,,20251118,91000.0,91300.0,88100.0,88700.0,-2900.0,-3.17,85309.0,7615075650.0,17357613.0,1539620273100.0,krx-open-api
271560,오리온,KOSPI,,20251118,104800.0,106000.0,104700.0,104900.0,-500.0,-0.47,144530.0,15205450000.0,39536132.0,4147340246800.0,krx-open-api
272210,한화시스템,KOSPI,,20251118,53400.0,53800.0,50300.0,50400.0,-3000.0,-5.62,1282170.0,65994800600.0,188919389.0,9521537205600.0,krx-open-api
277810,레인보우로보틱스,KOSDAQ,,20251118,370000.0,386000.0,360000.0,375500.0,-3500.0,-0.92,241833.0,89995834500.0,19399858.0,7284646679000.0,krx-open-api
278470,에이피알,KOSPI,,20251118,217000.0,222500.0,212000.0,215000.0,-3500.0,-1.6,289277.0,62618018500.0,37430655.0,8047590825000.0,krx-open-api
298040,효성중공업,KOSPI,,20251118,2120000.0,2185000.0,2045000.0,2077000.0,-89000.0,-4.11,58520.0,122715202500.0,9324548.0,19367086196000.0,krx-open-api
298380,에이비엘바이오,KOSDAQ,,20251118,173800.0,176200.0,166100.0,166600.0,-9400.0,-5.34,1720766.0,293449875700.0,55125165.0,9183852489000.0,krx-open-api
302440,SK바이오사이언스,KOSPI,,20251118,54200.0,54500.0,52700.0,53100.0,-1500.0,-2.75,142855.0,7604318450.0,78369145.0,4161401599500.0,krx-open-api
307950,현대오토에버,KOSPI,,20251118,185800.0,187900.0,181100.0,181200.0,-7800.0,-4.13,78494.0,14403873350.0,27423982.0,4969225538400.0,krx-open-api
310210,보로노이,KOSDAQ,,20251118,229000.0,234500.0,223500.0,234500.0,3000.0,1.3,97044.0,22310049750.0,18393121.0,4313186874500.0,krx-open-api
316140,우리금융지주,KOSPI,,20251118,26200.0,26400.0,25600.0,25700.0,-800.0,-3.02,1387406.0,35902560000.0,734076320.0,18865761424000.0,krx-open-api
319400,현대무벡스,KOSDAQ,,20251118,8820.0,8940.0,8270.0,8450.0,-450.0,-5.06,2893323.0,24569107195.0,111376039.0,941127529550.0,krx-open-api
319660,피에스케이,KOSDAQ,,20251118,34300.0,34950.0,33000.0,33500.0,-1900.0,-5.37,276240.0,9308720475.0,28966714.0,970384919000.0,krx-open-api
323410,카카오뱅크,KOSPI,,20251118,21500.0,21750.0,21100.0,21150.0,-550.0,-2.53,785141.0,16748064250.0,476990437.0,10088347742550.0,krx-open-api
326030,SK바이오팜,KOSPI,,20251118,130400.0,131400.0,125300.0,126800.0,-3500.0,-2.69,295529.0,37595205050.0,78313250.0,9930120100000.0,krx-open-api
329180,HD현대중공업,KOSPI,,20251118,596000.0,626000.0,592000.0,603000.0,0.0,0.0,367749.0,224811109000.0,88773116.0,53530188948000.0,krx-open-api
336260,두산퓨얼셀,KOSPI,,20251118,33550.0,34500.0,32300.0,32700.0,-1300.0,-3.82,828137.0,27307033925.0,65493726.0,2141644840200.0,krx-open-api
347850,디앤디파마텍,KOSDAQ,,20251118,90500.0,94100.0,89000.0,92500.0,1500.0,1.65,519096.0,47434222750.0,10856319.0,1004209507500.0,krx-open-api
352820,하이브,KOSPI,,20251118,295500.0,309000.0,293500.0,294000.0,-500.0,-0.17,301913.0,90526438000.0,42307822.0,12438499668000.0,krx-open-api
353200,대덕전자,KOSPI,,20251118,49700.0,52000.0,49450.0,50800.0,-400.0,-0.78,1236457.0,62831175275.0,49416925.0,2510379790000.0,krx-open-api
357780,솔브레인,KOSDAQ,,20251118,266000.0,267500.0,249500.0,251000.0,-19500.0,-7.21,47613.0,12106164250.0,7778566.0,1952420066000.0,krx-open-api
373220,LG에너지솔루션,KOSPI,,20251118,461000.0,465500.0,443000.0,443000.0,-20000.0,-4.32,291156.0,130598466000.0,234000000.0,103662000000000.0,krx-open-api
375500,DL이앤씨,KOSPI,,20251118,40400.0,40650.0,39050.0,39100.0,-1600.0,-3.93,194088.0,7678804075.0,38693623.0,1512920659300.0,krx-open-api
377300,카카오페이,KOSPI,,20251118,51000.0,52000.0,49950.0,50400.0,-1100.0,-2.14,670944.0,33917622250.0,135139722.0,6811041988800.0,krx-open-api
383220,F&F,KOSPI,,20251118,73900.0,75300.0,72500.0,72800.0,-1800.0,-2.41,74638.0,5494920450.0,38307075.0,2788755060000.0,krx-open-api
402340,SK스퀘어,KOSPI,,20251118,292000.0,298500.0,281500.0,283500.0,-21000.0,-6.9,721593.0,207680887250.0,132540858.0,37575333243000.0,krx-open-api
403870,HPSP,KOSDAQ,,20251118,30900.0,31050.0,29650.0,29900.0,-1700.0,-5.38,558124.0,16789466800.0,83498568.0,2496607183200.0,krx-open-api
439260,대한조선,KOSPI,,20251118,67000.0,71800.0,66400.0,66500.0,400.0,0.61,1168463.0,80334477100.0,38526312.0,2561999748000.0,krx-open-api
440110,파두,KOSDAQ,,20251118,23550.0,25300.0,23500.0,24700.0,300.0,1.23,473946.0,11611270775.0,49451633.0,1221455335100.0,krx-open-api
443060,HD현대마린솔루션,KOSPI,,20251118,208000.0,209500.0,200000.0,200000.0,-9500.0,-4.53,152597.0,30935387250.0,44829210.0,8965842000000.0,krx-open-api
450080,에코프로머티,KOSPI,,20251118,62400.0,62600.0,58300.0,58300.0,-3500.0,-5.66,272547.0,16303920700.0,69932424.0,4077060319200.0,krx-open-api
454910,두산로보틱스,KOSPI,,20251118,74500.0,75200.0,71100.0,72000.0,-3700.0,-4.89,261820.0,19086613900.0,64819980.0,4667038560000.0,krx-open-api
457190,이수스페셜티케미컬,KOSPI,,20251118,54300.0,55200.0,51600.0,51800.0,-1100.0,-2.08,192721.0,10238587900.0,30208280.0,1564788904000.0,krx-open-api
483650,달바글로벌,KOSPI,,20251118,130500.0,132500.0,125200.0,131000.0,1000.0,0.77,80572.0,10373420300.0,12343915.0,1617052865000.0,krx-open-api
489790,한화비전,KOSPI,,20251118,46750.0,47750.0,45750.0,45800.0,-1800.0,-3.78,232065.0,10778611025.0,50488390.0,2312368262000.0,krx-open-api
000155,두산우,KOSPI,,20251119,586000.0,588000.0,539000.0,562000.0,-24000.0,-4.1,40034.0,22361276000.0,3996462.0,2246011644000.0,krx-open-api
000250,삼천당제약,KOSDAQ,,20251119,223000.0,224000.0,213000.0,217500.0,-4500.0,-2.03,65445.0,14257180250.0,23457472.0,5102000160000.0,krx-open-api
000270,기아,KOSPI,,20251119,115700.0,116400.0,114100.0,114500.0,0.0,0.0,615044.0,70856404450.0,393789270.0,45088871415000.0,krx-open-api
000500,가온전선,KOSPI,,20251119,68200.0,68500.0,64700.0,66600.0,-900.0,-1.33,59777.0,3978211000.0,16543115.0,1101771459000.0,krx-open-api
000660,SK하이닉스,KOSPI,,20251119,563000.0,570000.0,546000.0,562000.0,-8000.0,-1.4,4529736.0,2534033057199.0,728002365.0,409137329130000.0,krx-open-api
000810,삼성화재,KOSPI,,20251119,473500.0,478000.0,468000.0,469000.0,5000.0,1.08,61488.0,29003589500.0,46011155.0,21579231695000.0,krx-open-api
001040,CJ,KOSPI,,20251119,180800.0,183200.0,173500.0,174800.0,-3300.0,-1.85,168282.0,29728358350.0,29176998.0,5100139250400.0,krx-open-api
001430,세아베스틸지주,KOSPI,,20251119,27000.0,27350.0,26300.0,26400.0,-350.0,-1.31,71868.0,1913888575.0,35862119.0,946759941600.0,krx-open-api
001440,대한전선,KOSPI,,20251119,23700.0,23900.0,22375.0,23000.0,-650.0,-2.75,4506885.0,103439099475.0,186447300.0,4288287900000.0,krx-open-api
001450,현대해상,KOSPI,,20251119,27950.0,28350.0,27750.0,28150.0,550.0,1.99,474338.0,13318706250.0,89400000.0,2516610000000.0,krx-open-api
001720,신영증권,KOSPI,,20251119,144400.0,145600.0,140100.0,142500.0,-900.0,-0.63,22893.0,3264812150.0,16440000.0,2342700000000.0,krx-open-api
002380,KCC,KOSPI,,20251119,416500.0,416500.0,400000.0,406500.0,-6000.0,-1.45,20920.0,8496646500.0,8886471.0,3612350461500.0,krx-open-api
003230,삼양식품,KOSPI,,20251119,1383000.0,1389000.0,1346000.0,1375000.0,3000.0,0.22,29206.0,40145532000.0,7533015.0,10357895625000.0,krx-open-api
003490,대한항공,KOSPI,,20251119,21450.0,21600.0,21200.0,21300.0,50.0,0.24,669491.0,14313625775.0,368220661.0,7843100079300.0,krx-open-api
003550,LG,KOSPI,,20251119,82100.0,82200.0,79200.0,80300.0,-400.0,-0.5,202086.0,16248814300.0,154221585.0,12383993275500.0,krx-open-api
003670,포스코퓨처엠,KOSPI,,20251119,201000.0,202500.0,192600.0,195900.0,-4100.0,-2.05,443784.0,86971451650.0,88946220.0,17424564498000.0,krx-open-api
004020,현대제철,KOSPI,,20251119,30750.0,30800.0,30000.0,30300.0,100.0,0.33,365631.0,11134128225.0,133445785.0,4043407285500.0,krx-open-api
004170,신세계,KOSPI,,20251119,226000.0,233500.0,222000.0,225500.0,3500.0,1.58,71892.0,16315489750.0,9645181.0,2174988315500.0,krx-open-api
004800,효성,KOSPI,,20251119,135700.0,135800.0,127100.0,130600.0,-4700.0,-3.47,50828.0,6638372300.0,16740407.0,2186297154200.0,krx-open-api
004990,롯데지주,KOSPI,,20251119,31800.0,31800.0,30250.0,30750.0,-750.0,-2.38,241801.0,7457141075.0,104909237.0,3225959037750.0,krx-open-api
005290,동진쎄미켐,KOSDAQ,,20251119,33650.0,33850.0,32700.0,33200.0,-500.0,-1.48,258427.0,8588222550.0,51414494.0,1706961200800.0,krx-open-api
005380,현대차,KOSPI,,20251119,272000.0,272000.0,261500.0,264000.0,-500.0,-0.19,413452.0,109509601500.0,204757766.0,54056050224000.0,krx-open-api
005385,현대차우,KOSPI,,20251119,196800.0,198800.0,193100.0,196100.0,200.0,0.1,82573.0,16158481700.0,23340960.0,4577162256000.0,krx-open-api
005387,현대차2우B,KOSPI,,20251119,200000.0,201500.0,197300.0,201000.0,1700.0,0.85,81662.0,16309032300.0,34963930.0,7027749930000.0,krx-open-api
005490,POSCO홀딩스,KOSPI,,20251119,316000.0,322500.0,309500.0,313500.0,1000.0,0.32,359507.0,113186561500.0,80932952.0,25372480452000.0,krx-open-api
005830,DB손해보험,KOSPI,,20251119,123500.0,123700.0,119300.0,120300.0,-1800.0,-1.47,246806.0,29861382400.0,70800000.0,8517240000000.0,krx-open-api
005850,에스엘,KOSPI,,20251119,34850.0,35850.0,34650.0,35400.0,950.0,2.76,167837.0,5934393250.0,46448520.0,1644277608000.0,krx-open-api
005930,삼성전자,KOSPI,,20251119,97100.0,97500.0,94600.0,96500.0,-1300.0,-1.33,18993346.0,1787980830810.0,5919637922.0,571245059473000.0,krx-open-api
005935,삼성전자우,KOSPI,,20251119,73100.0,73500.0,71000.0,73000.0,-1100.0,-1.48,3892484.0,282004842850.0,815974664.0,59566150472000.0,krx-open-api
005940,NH투자증권,KOSPI,,20251119,20800.0,21100.0,20350.0,20950.0,400.0,1.95,754469.0,15746924900.0,356344369.0,7465414530550.0,krx-open-api
006260,LS,KOSPI,,20251119,194400.0,194400.0,185700.0,191000.0,-1000.0,-0.52,167249.0,31896967600.0,31700000.0,6054700000000.0,krx-open-api
006360,GS건설,KOSPI,,20251119,18550.0,19020.0,18310.0,19000.0,550.0,2.98,726217.0,13657046220.0,85581490.0,1626048310000.0,krx-open-api
006400,삼성SDI,KOSPI,,20251119,300500.0,303500.0,290000.0,296500.0,-5000.0,-1.66,413844.0,122640656750.0,80585530.0,23893609645000.0,krx-open-api
006800,미래에셋증권,KOSPI,,20251119,22200.0,22450.0,21450.0,22150.0,250.0,1.14,2662331.0,58625495575.0,570316408.0,12632508437200.0,krx-open-api
007340,DN오토모티브,KOSPI,,20251119,22800.0,23250.0,22550.0,23050.0,450.0,1.99,71759.0,1644949500.0,58510865.0,1348675438250.0,krx-open-api
007660,이수페타시스,KOSPI,,20251119,123200.0,129300.0,116900.0,127600.0,3900.0,3.15,2125957.0,264159584900.0,73409219.0,9367016344400.0,krx-open-api
008770,호텔신라,KOSPI,,20251119,47650.0,49400.0,46700.0,46900.0,250.0,0.54,414888.0,19881314950.0,39248121.0,1840736874900.0,krx-open-api
008930,한미사이언스,KOSPI,,20251119,39100.0,39300.0,37250.0,38000.0,-550.0,-1.43,113718.0,4330564700.0,68391550.0,2598878900000.0,krx-open-api
009150,삼성전기,KOSPI,,20251119,208000.0,222500.0,201000.0,215000.0,11000.0,5.39,1166055.0,249871606750.0,74693696.0,16059144640000.0,krx-open-api
009540,HD한국조선해양,KOSPI,,20251119,430500.0,430500.0,406000.0,418000.0,-8000.0,-1.88,186697.0,78166136000.0,70773116.0,29583162488000.0,krx-open-api
009830,한화솔루션,KOSPI,,20251119,27350.0,27450.0,26350.0,26900.0,-150.0,-0.55,680486.0,18221090975.0,171892536.0,4623909218400.0,krx-open-api
009970,영원무역홀딩스,KOSPI,,20251119,172600.0,176800.0,167900.0,175000.0,6300.0,3.73,30886.0,5360146200.0,13499237.0,2362366475000.0,krx-open-api
010060,OCI홀딩스,KOSPI,,20251119,110400.0,110400.0,104200.0,105700.0,-3100.0,-2.85,96610.0,10257485200.0,18814917.0,1988736726900.0,krx-open-api
010120,LS ELECTRIC,KOSPI,,20251119,461500.0,480500.0,445000.0,475000.0,16000.0,3.49,253977.0,118935315000.0,30000000.0,14250000000000.0,krx-open-api
010130,고려아연,KOSPI,,20251119,1083000.0,1140000.0,1075000.0,1140000.0,70000.0,6.54,41029.0,46004644000.0,19343263.0,22051319820000.0,krx-open-api
010140,삼성중공업,KOSPI,,20251119,25400.0,25600.0,24250.0,25350.0,50.0,0.2,4771489.0,119930610650.0,880000000.0,22308000000000.0,krx-open-api
010170,대한광통신,KOSDAQ,,20251119,1968.0,2155.0,1886.0,2045.0,84.0,4.28,9891205.0,20115621355.0,131985660.0,269910674700.0,krx-open-api
010950,S-Oil,KOSPI,,20251119,87900.0,90000.0,86100.0,90000.0,4300.0,5.02,780601.0,69640901100.0,112582792.0,10132451280000.0,krx-open-api
011070,LG이노텍,KOSPI,,20251119,239000.0,248000.0,229000.0,240500.0,3500.0,1.48,197150.0,47391094000.0,23667107.0,5691939233500.0,krx-open-api
011170,롯데케미칼,KOSPI,,20251119,82000.0,82000.0,78600.0,79700.0,-900.0,-1.12,116542.0,9330233100.0,42775419.0,3409200894300.0,krx-open-api
011200,HMM,KOSPI,,20251119,18930.0,19300.0,18930.0,19050.0,300.0,1.6,1119880.0,21415469160.0,943237970.0,17968683328500.0,krx-open-api
011780,금호석유화학,KOSPI,,20251119,117500.0,117800.0,114200.0,115700.0,-200.0,-0.17,62483.0,7251828000.0,26031742.0,3011872549400.0,krx-open-api
011790,SKC,KOSPI,,20251119,112000.0,112200.0,107000.0,110100.0,-1400.0,-1.26,197956.0,21698398100.0,37868298.0,4169299609800.0,krx-open-api
012330,현대모비스,KOSPI,,20251119,293000.0,297500.0,289500.0,295500.0,7000.0,2.43,149235.0,43918452250.0,90732583.0,26811478276500.0,krx-open-api
012450,한화에어로스페이스,KOSPI,,20251119,939000.0,949000.0,887000.0,905000.0,-16000.0,-1.74,309855.0,282949173500.0,51563401.0,46664877905000.0,krx-open-api
012510,더존비즈온,KOSPI,,20251119,92500.0,95000.0,90600.0,93300.0,800.0,0.86,178491.0,16616836800.0,30382784.0,2834713747200.0,krx-open-api
012750,에스원,KOSPI,,20251119,74100.0,74200.0,72500.0,72800.0,200.0,0.28,28996.0,2124262400.0,37999178.0,2766340158400.0,krx-open-api
014680,한솔케미칼,KOSPI,,20251119,227500.0,229500.0,218000.0,221500.0,-3500.0,-1.56,57066.0,12782373500.0,11335195.0,2510745692500.0,krx-open-api
015760,한국전력,KOSPI,,20251119,50400.0,50500.0,46350.0,47250.0,-2250.0,-4.55,8189247.0,388171777200.0,641964077.0,30332802638250.0,krx-open-api
016360,삼성증권,KOSPI,,20251119,78900.0,79200.0,76500.0,77800.0,0.0,0.0,348099.0,27087326950.0,89300000.0,6947540000000.0,krx-open-api
017670,SK텔레콤,KOSPI,,20251119,52900.0,53700.0,52700.0,53400.0,700.0,1.33,701409.0,37428894050.0,214790053.0,11469788830200.0,krx-open-api
017800,현대엘리베이터,KOSPI,,20251119,80800.0,82400.0,79600.0,80700.0,1100.0,1.38,306399.0,24928967150.0,39092385.0,3154755469500.0,krx-open-api
017960,한국카본,KOSPI,,20251119,27750.0,27950.0,26700.0,27400.0,0.0,0.0,404244.0,11062805900.0,51908452.0,1422291584800.0,krx-open-api
018260,삼성에스디에스,KOSPI,,20251119,164700.0,165000.0,161000.0,164200.0,1100.0,0.67,204154.0,33410966600.0,77377800.0,12705434760000.0,krx-open-api
018880,한온시스템,KOSPI,,20251119,3695.0,3730.0,3545.0,3575.0,-30.0,-0.83,1495105.0,5381652540.0,678762552.0,2426576123400.0,krx-open-api
020150,롯데에너지머티리얼즈,KOSPI,,20251119,34400.0,34800.0,32650.0,33300.0,-1600.0,-4.58,470460.0,15683047825.0,52365463.0,1743769917900.0,krx-open-api
021240,코웨이,KOSPI,,20251119,87200.0,88600.0,86500.0,87600.0,700.0,0.81,192686.0,16898623900.0,71909133.0,6299240050800.0,krx-open-api
022100,포스코DX,KOSPI,,20251119,25250.0,25450.0,24300.0,24650.0,-400.0,-1.6,420468.0,10391329725.0,152034729.0,3747656069850.0,krx-open-api
023530,롯데쇼핑,KOSPI,,20251119,73700.0,75400.0,71900.0,72100.0,-900.0,-1.23,130627.0,9507616600.0,28288755.0,2039619235500.0,krx-open-api
024110,기업은행,KOSPI,,20251119,20250.0,20450.0,20050.0,20300.0,250.0,1.25,1231785.0,24974650300.0,797425869.0,16187745140700.0,krx-open-api
026960,동서,KOSPI,,20251119,28700.0,28700.0,28100.0,28150.0,-150.0,-0.53,88268.0,2500928925.0,99700000.0,2806555000000.0,krx-open-api
028050,삼성E&A,KOSPI,,20251119,25500.0,26150.0,25250.0,25600.0,300.0,1.19,478335.0,12276471900.0,196000000.0,5017600000000.0,krx-open-api
