source_bas_dt,ticker,short_sale_value,short_sale_total_value,short_sale_value_ratio,short_balance_value,short_balance_ratio,credit_balance_ratio,source,updated_at
20260518,004020,10789949650.0,103888686825.0,10.390000343322754,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,004170,2228435000.0,57582879250.0,3.869999885559082,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,004370,2122843000.0,27606432250.0,7.690000057220459,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260519,000040,0.0,11936309.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000150,0.0,14115528000.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000155,0.0,2856432000.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000250,0.0,34606490250.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000270,0.0,44210241750.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000390,0.0,242685805.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000660,0.0,1213942936500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000720,0.0,25342397500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000810,0.0,17091875500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,000880,0.0,5477580500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001040,0.0,12574784650.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001120,0.0,379133850.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001260,0.0,34346460.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001430,0.0,26447283050.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001440,0.0,53545227000.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001450,0.0,21038979750.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001510,0.0,3990755217.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,001720,0.0,261498050.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,002380,0.0,3217259500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003000,0.0,489524715.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003230,0.0,18038653500.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003280,0.0,23925136945.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003310,0.0,422270142.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003490,0.0,9430224900.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003550,0.0,14267719750.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,003670,0.0,11950200250.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,004020,0.0,19945622875.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,004170,0.0,4145266000.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
20260519,004370,0.0,2408369000.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T10:10:08+09:00
